price,district,underground,street,house_number,floor,floors_count,total_meters,rooms_count,residential_complex,url
30700000.0,Хорошево-Мневники,Бульвар Генерала Карбышева, Генерала Глаголева,14Ак1,13,47,68.0,2,CRYSTAL Трилогия,https://www.cian.ru/sale/flat/313469250/
30900000.0,Останкинский,Ботанический сад,Сельскохозяйственная ,35А,20,20,65.8,2,Green park,https://www.cian.ru/sale/flat/317753653/
30799000.0,Раменки,Поклонная,проспект Генерала Дорохова,39к1А,12,14,51.0,2,Собрание клубных домов West Garden,https://www.cian.ru/sale/flat/304528493/
31000000.0,Пресненский,Шелепиха,Шмитовский проезд,39к6,18,51,80.0,3,Headliner,https://www.cian.ru/sale/flat/316177972/
30990000.0,Можайский,Рабочий посёлок,Рябиновая ,3к1,21,25,62.2,3,КутузовGRAD I,https://www.cian.ru/sale/flat/317414067/
31490000.0,Марфино,Останкино, Академика Королева,21,12,22,60.0,2,Дом Достижение,https://www.cian.ru/sale/flat/316777017/
31500000.0,Алексеевский,Алексеевская,Староалексеевская ,5А,26,27,52.6,2,Лайм,https://www.cian.ru/sale/flat/315898143/
31500000.0,Тимирязевский,Дмитровская,Дмитровский проезд,1,32,59,58.2,2,D1,https://www.cian.ru/sale/flat/315684807/
31490000.0,Марфино,Останкино, Академика Королева,21,12,22,60.0,3,Дом Достижение,https://www.cian.ru/sale/flat/317421900/
31600000.0,Даниловский,Автозаводская, Виктора Маслова,2,15,29,47.0,1,RiverSky,https://www.cian.ru/sale/flat/315952255/
31999900.0,Нагатинский затон,Технопарк,проспект Андропова,9/1к3,2,6,74.2,3,Dream Towers,https://www.cian.ru/sale/flat/315247889/
31900000.0,Тверской,Маяковская,Садовая-Триумфальная ,12/14С1,10,17,58.0,2,,https://www.cian.ru/sale/flat/317357878/
31950000.0,Хорошевский,Беговая,Хорошевское шоссе,12к1,26,37,81.0,3,Дом на Беговой,https://www.cian.ru/sale/flat/316273401/
32000000.0,Очаково-Матвеевское,Аминьевская,Очаковское шоссе,5к3,19,33,77.0,3,Матвеевский парк,https://www.cian.ru/sale/flat/317722150/
32000000.0,Раменки,Аминьевская, Янковского,1к3,2,18,47.6,1,Событие,https://www.cian.ru/sale/flat/303401192/
32499999.0,Покровское-Стрешнево,Спартак,набережная Покровская,,10,13,56.4,2,Клубный город на реке Primavera,https://www.cian.ru/sale/flat/317421561/
32500000.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,40к2,13,29,53.0,2,Sydney City,https://www.cian.ru/sale/flat/317465231/
32500000.0,Даниловский,Автозаводская, Виктора Маслова,2,14,27,74.5,2,RiverSky,https://www.cian.ru/sale/flat/317401159/
32800000.0,Бутырский,Бутырская,Огородный проезд,4С1,13,56,69.2,2,Upside Towers,https://www.cian.ru/sale/flat/316985994/
33000000.0,Соколиная гора,Измайлово,Щербаковская ,54,10,10,75.4,3,,https://www.cian.ru/sale/flat/312436452/
32950000.0,Покровское-Стрешнево,Спартак,Волоколамское шоссе,71к1,10,19,68.0,2,Город на Реке Тушино-2018,https://www.cian.ru/sale/flat/316293438/
33000000.0,Нагатино-Садовники,Нагатинская,Варшавское шоссе,37АК1,13,29,68.4,3,Rotterdam,https://www.cian.ru/sale/flat/303087810/
33000000.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,34к1зд5,8,44,71.6,3,Сердце Столицы,https://www.cian.ru/sale/flat/317566613/
33500000.0,Раменки,Аминьевская, Янковского,1к1,6,10,67.5,2,Событие,https://www.cian.ru/sale/flat/316614495/
33407700.0,Хорошевский,Хорошёвская,,,41,51,58.61,2,Сезар Сити ЖК,https://www.cian.ru/sale/flat/303106564/
33690000.0,Хорошево-Мневники,Бульвар Генерала Карбышева,бульвар Генерала Карбышева,13А,16,31,54.0,2,Union Park,https://www.cian.ru/sale/flat/316139886/
33600000.0,Хорошево-Мневники,Шелепиха,к2/2,к2/2,22,45,77.1,2,Сидней Сити ЖК,https://www.cian.ru/sale/flat/303652122/
33800000.0,Можайский,Давыдково,Гжатская ,5к6,18,23,78.0,2,LIFE-Кутузовский,https://www.cian.ru/sale/flat/308495658/
33600000.0,Марьино,Курьяново,Донецкая ,34к3,8,23,93.1,3,Домашний,https://www.cian.ru/sale/flat/317453491/
34000000.0,Басманный,Красные ворота,Садовая-Черногрязская ,13/3С1,4,7,67.5,2,,https://www.cian.ru/sale/flat/311135128/
34400000.0,Нагатино-Садовники,Нагатинская,Варшавское шоссе,37Ак2,16,29,84.7,3,Rotterdam,https://www.cian.ru/sale/flat/305486954/
34999999.0,Тимирязевский,Тимирязевская,Красностуденческий проезд,6,17,17,64.1,2,,https://www.cian.ru/sale/flat/312253067/
34900000.0,Алексеевский,Алексеевская,Новоалексеевская ,16к3,9,9,45.8,2,Серебряный фонтан,https://www.cian.ru/sale/flat/317622896/
34999999.0,Хамовники,Парк Культуры,1-й Неопалимовский переулок,3/10,3,7,45.0,2,,https://www.cian.ru/sale/flat/315964734/
35300000.0,Хорошево-Мневники,Шелепиха,к2/1,к2/1,16,20,71.6,2,Сидней Сити ЖК,https://www.cian.ru/sale/flat/315415441/
35000000.0,Пресненский,Шелепиха,Шмитовский проезд,39к6,17,51,42.5,2,Headliner,https://www.cian.ru/sale/flat/317540435/
35000000.0,Хорошево-Мневники,Шелепиха,к2/2,к2/2,26,44,78.5,3,Сидней Сити ЖК,https://www.cian.ru/sale/flat/316448007/
35250000.0,Останкинский,Алексеевская, Годовикова,11к4,8,10,86.0,3,iLove,https://www.cian.ru/sale/flat/314440365/
35000000.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,40к2,12,23,80.3,3,Sydney City,https://www.cian.ru/sale/flat/312635194/
35000000.0,Даниловский,Серпуховская,Дубининская ,59Б,7,42,63.1,2,Павелецкая Сити,https://www.cian.ru/sale/flat/317425692/
35000000.0,Савеловский,Дмитровская,2-я Хуторская ,34,37,49,68.0,3,SYMPHONY 34,https://www.cian.ru/sale/flat/316491591/
35500000.0,Пресненский,Баррикадная,Большая Грузинская ,20,2,9,63.9,3,,https://www.cian.ru/sale/flat/313821017/
36000000.0,Ново-Переделкино,Новопеределкино,Чоботовская ,2к2,22,23,70.0,2,FoRest,https://www.cian.ru/sale/flat/317615925/
35990000.0,Басманный,Электрозаводская, Госпитальный Вал,5С12,6,16,97.0,3,,https://www.cian.ru/sale/flat/316138851/
36000000.0,Хамовники,Спортивная,Фрунзенская набережная,50,2,16,60.0,2,,https://www.cian.ru/sale/flat/316020337/
35900000.0,Раменки,Аминьевская,Мосфильмовская ,100,18,29,76.0,3,Stories на Мосфильмовской,https://www.cian.ru/sale/flat/317446329/
36000000.0,Нагатинский затон,Технопарк,проспект Андропова,вл9/1,21,24,74.1,3,Dream Towers,https://www.cian.ru/sale/flat/311038200/
36500000.0,Нагатино-Садовники,Нагатинская,Варшавское шоссе,37Ак2,15,29,83.2,3,Rotterdam,https://www.cian.ru/sale/flat/304591627/
36599000.0,Раменки,Аминьевская, Лобачевского,120к1,7,31,84.0,2,Крылья,https://www.cian.ru/sale/flat/316543189/
36890000.0,Раменки,Аминьевская, Лобачевского,120к1,25,35,83.3,3,Крылья,https://www.cian.ru/sale/flat/316939933/
37000000.0,Хорошево-Мневники,Терехово , Нижние Мневники,16к3,11,22,71.1,3,Остров,https://www.cian.ru/sale/flat/316992121/
36900000.0,Донской,Площадь Гагарина,5-й Донской проезд,21К1,26,75,72.5,3,Five Towers,https://www.cian.ru/sale/flat/316781730/
36990000.0,Чертаново Центральное,Пражская,Чертановская ,43к3,8,24,102.1,3,Галактика,https://www.cian.ru/sale/flat/316292952/
37500000.0,Раменки,Кутузовская,1-й Сетуньский проезд,8,5,41,47.6,2,Hide,https://www.cian.ru/sale/flat/316927243/
37500000.0,Бутырский,Дмитровская,Бутырская ,86А,3,8,81.0,3,,https://www.cian.ru/sale/flat/317779810/
37300000.0,Хорошево-Мневники,Народное Ополчение, Генерала Глаголева,14Ак1,26,47,68.3,3,CRYSTAL Трилогия,https://www.cian.ru/sale/flat/317333362/
37250000.0,Марьина роща,Рижская, 4-я Марьиной рощи,12к2,8,55,85.19,3,Mod,https://www.cian.ru/sale/flat/311375626/
37401522.0,Черемушки,Зюзино,Херсонская ,43к5,24,31,63.0,2,ONYX Deluxe,https://www.cian.ru/sale/flat/317145911/
38000000.0,Алексеевский,ВДНХ,проспект Мира,124К7,5,6,115.0,3,,https://www.cian.ru/sale/flat/317824282/
37900000.0,Даниловский,Тульская,Автозаводская ,26/1,8,20,57.0,3,FORST,https://www.cian.ru/sale/flat/315039070/
37900000.0,Сокол,Панфиловская, Панфилова,2к2,4,8,84.6,3,,https://www.cian.ru/sale/flat/316214294/
37999999.0,Черемушки,Зюзино,Херсонская ,43к5,13,32,77.5,2,ONYX Deluxe,https://www.cian.ru/sale/flat/315193953/
37950000.0,Соколиная гора,Соколиная гора, 9-я Соколиной Горы,5,7,12,91.0,3,,https://www.cian.ru/sale/flat/317559665/
37900000.0,Хорошево-Мневники,Шелепиха,к5/1,к5/1,14,26,84.3,3,Сидней Сити ЖК,https://www.cian.ru/sale/flat/304732130/
38500000.0,Хорошево-Мневники,Народное Ополчение,Карамышевская набережная,36,3,18,70.0,3,Wellton park,https://www.cian.ru/sale/flat/309084249/
38600800.0,Хорошевский,Хорошёвская,,,27,28,63.28,2,Сезар Сити ЖК,https://www.cian.ru/sale/flat/303106392/
38800000.0,Бутырский,Дмитровская,Новодмитровская ,2к6,22,48,70.0,3,Савеловский Сити,https://www.cian.ru/sale/flat/317719716/
38900000.0,Хорошево-Мневники,Шелепиха,Причальный проезд,10к1,9,27,67.0,3,Level Причальный,https://www.cian.ru/sale/flat/317498350/
38800000.0,Хорошево-Мневники,Шелепиха,к5/2,к5/2,12,43,99.0,3,Сидней Сити ЖК,https://www.cian.ru/sale/flat/309108408/
39900000.0,Раменки,Аминьевская, Лобачевского,120к1,8,39,70.23,3,Крылья,https://www.cian.ru/sale/flat/316934591/
39900000.0,Ховрино,Ховрино, Дыбенко,7/1,18,32,72.5,3,Discovery Park,https://www.cian.ru/sale/flat/315567989/
40000000.0,Коньково,Университет Дружбы Народов, Островитянова,11К1,7,16,88.0,3,,https://www.cian.ru/sale/flat/311656213/
40900000.0,Даниловский,Серпуховская,,к4,6,18,81.25,3,Павелецкая Сити ЖК,https://www.cian.ru/sale/flat/289299955/
34900000.0,Филевский парк,Фили,Береговой проезд,5Ак2,14,25,78.0,3,Фили Град,https://www.cian.ru/sale/flat/317369291/
39850000.0,Раменки,Раменки, Светланова,11к1,5,17,70.0,3,,https://www.cian.ru/sale/flat/317194642/
33999999.0,Хорошево-Мневники,Народное Ополчение, Демьяна Бедного,22,12,16,73.5,3,,https://www.cian.ru/sale/flat/316952652/
28990000.0,Хорошево-Мневники,Зорге,3-я Хорошевская ,17А,3,9,57.9,2,Вереск,https://www.cian.ru/sale/flat/317217343/
